"code","name","level","titlePath","href"
"101114","車・バイク","0","トップ > 車・バイク > 自動車車体（新車・中古車） > トヨタ > bB > bB","http://search.rakuten.co.jp/search/mall/-/%E8%BB%8A%E3%83%BB%E3%83%90%E3%82%A4%E3%82%AF-101114/p.1-s.1-sf.0-st.A-v.2?grp=product"
"101115","自動車車体（新車・中古車）","1","トップ > 車・バイク > 自動車車体（新車・中古車） > トヨタ > bB > bB","http://search.rakuten.co.jp/search/mall/-/%E8%87%AA%E5%8B%95%E8%BB%8A%E8%BB%8A%E4%BD%93%EF%BC%88%E6%96%B0%E8%BB%8A%E3%83%BB%E4%B8%AD%E5%8F%A4%E8%BB%8A%EF%BC%89-101115/p.1-s.1-sf.0-st.A-v.2?grp=product"
"202010","トヨタ","2","トップ > 車・バイク > 自動車車体（新車・中古車） > トヨタ > bB > bB","http://search.rakuten.co.jp/search/mall/-/%E3%83%88%E3%83%A8%E3%82%BF-202010/p.1-s.1-sf.0-st.A-v.2?grp=product"
"560425","bB","3","トップ > 車・バイク > 自動車車体（新車・中古車） > トヨタ > bB > bB","http://search.rakuten.co.jp/search/mall/-/bB-560425/p.1-s.1-sf.0-st.A-v.2?grp=product"
"560426","bB","4","トップ > 車・バイク > 自動車車体（新車・中古車） > トヨタ > bB > bB","http://search.rakuten.co.jp/search/mall/-/bB-560426/p.1-s.1-sf.0-st.A-v.2?grp=product"
"202078","その他","4","トップ > 車・バイク > 自動車車体（新車・中古車） > トヨタ > bB > その他","http://search.rakuten.co.jp/search/mall/-/%E3%81%9D%E3%81%AE%E4%BB%96-202078/p.1-s.1-sf.0-st.A-v.2?grp=product"
"555516","FJクルーザー","3","トップ > 車・バイク > 自動車車体（新車・中古車） > トヨタ > FJクルーザー","http://search.rakuten.co.jp/search/mall/-/FJ%E3%82%AF%E3%83%AB%E3%83%BC%E3%82%B6%E3%83%BC-555516/p.1-s.1-sf.0-st.A-v.2?grp=product"
"555517","iQ","3","トップ > 車・バイク > 自動車車体（新車・中古車） > トヨタ > iQ","http://search.rakuten.co.jp/search/mall/-/iQ-555517/p.1-s.1-sf.0-st.A-v.2?grp=product"
"202077","ist","3","トップ > 車・バイク > 自動車車体（新車・中古車） > トヨタ > ist","http://search.rakuten.co.jp/search/mall/-/ist-202077/p.1-s.1-sf.0-st.A-v.2?grp=product"
"202076","MR2","3","トップ > 車・バイク > 自動車車体（新車・中古車） > トヨタ > MR2","http://search.rakuten.co.jp/search/mall/-/MR2-202076/p.1-s.1-sf.0-st.A-v.2?grp=product"
