"code","name","level","titlePath","href"
"510901","日本酒・焼酎","0","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 白玉醸造","http://search.rakuten.co.jp/search/mall/-/%E6%97%A5%E6%9C%AC%E9%85%92%E3%83%BB%E7%84%BC%E9%85%8E-510901/p.1-s.1-sf.0-st.A-v.2?grp=product"
"110662","焼酎","1","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 白玉醸造","http://search.rakuten.co.jp/search/mall/-/%E7%84%BC%E9%85%8E-110662/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207865","いも焼酎","2","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 白玉醸造","http://search.rakuten.co.jp/search/mall/-/%E3%81%84%E3%82%82%E7%84%BC%E9%85%8E-207865/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207866","白玉醸造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 白玉醸造","http://search.rakuten.co.jp/search/mall/-/%E7%99%BD%E7%8E%89%E9%86%B8%E9%80%A0-207866/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207867","黒木本店","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 黒木本店","http://search.rakuten.co.jp/search/mall/-/%E9%BB%92%E6%9C%A8%E6%9C%AC%E5%BA%97-207867/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207868","西酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 西酒造","http://search.rakuten.co.jp/search/mall/-/%E8%A5%BF%E9%85%92%E9%80%A0-207868/p.1-s.1-sf.0-st.A-v.2?grp=product"
"510902","京屋酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 京屋酒造","http://search.rakuten.co.jp/search/mall/-/%E4%BA%AC%E5%B1%8B%E9%85%92%E9%80%A0-510902/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207869","村尾酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 村尾酒造","http://search.rakuten.co.jp/search/mall/-/%E6%9D%91%E5%B0%BE%E9%85%92%E9%80%A0-207869/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207870","尾込商店","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 尾込商店","http://search.rakuten.co.jp/search/mall/-/%E5%B0%BE%E8%BE%BC%E5%95%86%E5%BA%97-207870/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207871","万膳酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 万膳酒造","http://search.rakuten.co.jp/search/mall/-/%E4%B8%87%E8%86%B3%E9%85%92%E9%80%A0-207871/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207872","甲斐商店","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 甲斐商店","http://search.rakuten.co.jp/search/mall/-/%E7%94%B2%E6%96%90%E5%95%86%E5%BA%97-207872/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207873","高良酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 高良酒造","http://search.rakuten.co.jp/search/mall/-/%E9%AB%98%E8%89%AF%E9%85%92%E9%80%A0-207873/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207874","山元酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 山元酒造","http://search.rakuten.co.jp/search/mall/-/%E5%B1%B1%E5%85%83%E9%85%92%E9%80%A0-207874/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207875","三岳酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 三岳酒造","http://search.rakuten.co.jp/search/mall/-/%E4%B8%89%E5%B2%B3%E9%85%92%E9%80%A0-207875/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207876","中村酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 中村酒造","http://search.rakuten.co.jp/search/mall/-/%E4%B8%AD%E6%9D%91%E9%85%92%E9%80%A0-207876/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207877","東酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 東酒造","http://search.rakuten.co.jp/search/mall/-/%E6%9D%B1%E9%85%92%E9%80%A0-207877/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207878","佐藤酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 佐藤酒造","http://search.rakuten.co.jp/search/mall/-/%E4%BD%90%E8%97%A4%E9%85%92%E9%80%A0-207878/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207879","小正醸造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 小正醸造","http://search.rakuten.co.jp/search/mall/-/%E5%B0%8F%E6%AD%A3%E9%86%B8%E9%80%A0-207879/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207880","川越酒造場","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 川越酒造場","http://search.rakuten.co.jp/search/mall/-/%E5%B7%9D%E8%B6%8A%E9%85%92%E9%80%A0%E5%A0%B4-207880/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207881","田崎酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 田崎酒造","http://search.rakuten.co.jp/search/mall/-/%E7%94%B0%E5%B4%8E%E9%85%92%E9%80%A0-207881/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207882","鹿児島酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 鹿児島酒造","http://search.rakuten.co.jp/search/mall/-/%E9%B9%BF%E5%85%90%E5%B3%B6%E9%85%92%E9%80%A0-207882/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207883","小玉醸造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 小玉醸造","http://search.rakuten.co.jp/search/mall/-/%E5%B0%8F%E7%8E%89%E9%86%B8%E9%80%A0-207883/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207884","大石酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 大石酒造","http://search.rakuten.co.jp/search/mall/-/%E5%A4%A7%E7%9F%B3%E9%85%92%E9%80%A0-207884/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207885","森伊蔵酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 森伊蔵酒造","http://search.rakuten.co.jp/search/mall/-/%E6%A3%AE%E4%BC%8A%E8%94%B5%E9%85%92%E9%80%A0-207885/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207886","佐多宗二商店","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 佐多宗二商店","http://search.rakuten.co.jp/search/mall/-/%E4%BD%90%E5%A4%9A%E5%AE%97%E4%BA%8C%E5%95%86%E5%BA%97-207886/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207887","大海酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 大海酒造","http://search.rakuten.co.jp/search/mall/-/%E5%A4%A7%E6%B5%B7%E9%85%92%E9%80%A0-207887/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207888","小牧醸造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 小牧醸造","http://search.rakuten.co.jp/search/mall/-/%E5%B0%8F%E7%89%A7%E9%86%B8%E9%80%A0-207888/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207889","霧島酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 霧島酒造","http://search.rakuten.co.jp/search/mall/-/%E9%9C%A7%E5%B3%B6%E9%85%92%E9%80%A0-207889/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207890","松露酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 松露酒造","http://search.rakuten.co.jp/search/mall/-/%E6%9D%BE%E9%9C%B2%E9%85%92%E9%80%A0-207890/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207891","濱田酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 濱田酒造","http://search.rakuten.co.jp/search/mall/-/%E6%BF%B1%E7%94%B0%E9%85%92%E9%80%A0-207891/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207892","塩田酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 塩田酒造","http://search.rakuten.co.jp/search/mall/-/%E5%A1%A9%E7%94%B0%E9%85%92%E9%80%A0-207892/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207893","青ヶ島酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 青ヶ島酒造","http://search.rakuten.co.jp/search/mall/-/%E9%9D%92%E3%83%B6%E5%B3%B6%E9%85%92%E9%80%A0-207893/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207894","王手門酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 王手門酒造","http://search.rakuten.co.jp/search/mall/-/%E7%8E%8B%E6%89%8B%E9%96%80%E9%85%92%E9%80%A0-207894/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207895","さつま霧島酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > さつま霧島酒造","http://search.rakuten.co.jp/search/mall/-/%E3%81%95%E3%81%A4%E3%81%BE%E9%9C%A7%E5%B3%B6%E9%85%92%E9%80%A0-207895/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207896","岩倉酒造場","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 岩倉酒造場","http://search.rakuten.co.jp/search/mall/-/%E5%B2%A9%E5%80%89%E9%85%92%E9%80%A0%E5%A0%B4-207896/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207897","櫻井酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 櫻井酒造","http://search.rakuten.co.jp/search/mall/-/%E6%AB%BB%E4%BA%95%E9%85%92%E9%80%A0-207897/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207898","宮田本店","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 宮田本店","http://search.rakuten.co.jp/search/mall/-/%E5%AE%AE%E7%94%B0%E6%9C%AC%E5%BA%97-207898/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207899","渡辺酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 渡辺酒造","http://search.rakuten.co.jp/search/mall/-/%E6%B8%A1%E8%BE%BA%E9%85%92%E9%80%A0-207899/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207900","吹上酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 吹上酒造","http://search.rakuten.co.jp/search/mall/-/%E5%90%B9%E4%B8%8A%E9%85%92%E9%80%A0-207900/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207901","本坊酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 本坊酒造","http://search.rakuten.co.jp/search/mall/-/%E6%9C%AC%E5%9D%8A%E9%85%92%E9%80%A0-207901/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207902","相良酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 相良酒造","http://search.rakuten.co.jp/search/mall/-/%E7%9B%B8%E8%89%AF%E9%85%92%E9%80%A0-207902/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207903","さつま無双","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > さつま無双","http://search.rakuten.co.jp/search/mall/-/%E3%81%95%E3%81%A4%E3%81%BE%E7%84%A1%E5%8F%8C-207903/p.1-s.1-sf.0-st.A-v.2?grp=product"
"207904","白金酒造","3","トップ > 日本酒・焼酎 > 焼酎 > いも焼酎 > 白金酒造","http://search.rakuten.co.jp/search/mall/-/%E7%99%BD%E9%87%91%E9%85%92%E9%80%A0-207904/p.1-s.1-sf.0-st.A-v.2?grp=product"
