"code","name","level","titlePath","href"
"101164","おもちゃ・ホビー・ゲーム","0","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > B-CLUB","http://search.rakuten.co.jp/search/mall/-/%E3%81%8A%E3%82%82%E3%81%A1%E3%82%83%E3%83%BB%E3%83%9B%E3%83%93%E3%83%BC%E3%83%BB%E3%82%B2%E3%83%BC%E3%83%A0-101164/p.1-s.1-sf.0-st.A-v.2?grp=product"
"112203","フィギュア","1","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > B-CLUB","http://search.rakuten.co.jp/search/mall/-/%E3%83%95%E3%82%A3%E3%82%AE%E3%83%A5%E3%82%A2-112203/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400962","美少女","2","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > B-CLUB","http://search.rakuten.co.jp/search/mall/-/%E7%BE%8E%E5%B0%91%E5%A5%B3-400962/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400963","B-CLUB","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > B-CLUB","http://search.rakuten.co.jp/search/mall/-/B-CLUB-400963/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553796","アイズ・プロジェクト","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > アイズ・プロジェクト","http://search.rakuten.co.jp/search/mall/-/%E3%82%A2%E3%82%A4%E3%82%BA%E3%83%BB%E3%83%97%E3%83%AD%E3%82%B8%E3%82%A7%E3%82%AF%E3%83%88-553796/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553797","アオシマ","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > アオシマ","http://search.rakuten.co.jp/search/mall/-/%E3%82%A2%E3%82%AA%E3%82%B7%E3%83%9E-553797/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400964","アルター","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > アルター","http://search.rakuten.co.jp/search/mall/-/%E3%82%A2%E3%83%AB%E3%82%BF%E3%83%BC-400964/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553798","アルファオメガ","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > アルファオメガ","http://search.rakuten.co.jp/search/mall/-/%E3%82%A2%E3%83%AB%E3%83%95%E3%82%A1%E3%82%AA%E3%83%A1%E3%82%AC-553798/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553799","ウェーブ","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > ウェーブ","http://search.rakuten.co.jp/search/mall/-/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%96-553799/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553800","オーガニック","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > オーガニック","http://search.rakuten.co.jp/search/mall/-/%E3%82%AA%E3%83%BC%E3%82%AC%E3%83%8B%E3%83%83%E3%82%AF-553800/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400965","オーキッドシード","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > オーキッドシード","http://search.rakuten.co.jp/search/mall/-/%E3%82%AA%E3%83%BC%E3%82%AD%E3%83%83%E3%83%89%E3%82%B7%E3%83%BC%E3%83%89-400965/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400966","海洋堂","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > 海洋堂","http://search.rakuten.co.jp/search/mall/-/%E6%B5%B7%E6%B4%8B%E5%A0%82-400966/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553801","ギフト","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > ギフト","http://search.rakuten.co.jp/search/mall/-/%E3%82%AE%E3%83%95%E3%83%88-553801/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400967","グッドスマイルカンパニー","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > グッドスマイルカンパニー","http://search.rakuten.co.jp/search/mall/-/%E3%82%B0%E3%83%83%E3%83%89%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AB%E3%82%AB%E3%83%B3%E3%83%91%E3%83%8B%E3%83%BC-400967/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400968","グリフォンエンタープライズ","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > グリフォンエンタープライズ","http://search.rakuten.co.jp/search/mall/-/%E3%82%B0%E3%83%AA%E3%83%95%E3%82%A9%E3%83%B3%E3%82%A8%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%97%E3%83%A9%E3%82%A4%E3%82%BA-400968/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400969","クルシマ製作所","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > クルシマ製作所","http://search.rakuten.co.jp/search/mall/-/%E3%82%AF%E3%83%AB%E3%82%B7%E3%83%9E%E8%A3%BD%E4%BD%9C%E6%89%80-400969/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400970","クレイズ","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > クレイズ","http://search.rakuten.co.jp/search/mall/-/%E3%82%AF%E3%83%AC%E3%82%A4%E3%82%BA-400970/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400971","コトブキヤ","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > コトブキヤ","http://search.rakuten.co.jp/search/mall/-/%E3%82%B3%E3%83%88%E3%83%96%E3%82%AD%E3%83%A4-400971/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553802","コナミ","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > コナミ","http://search.rakuten.co.jp/search/mall/-/%E3%82%B3%E3%83%8A%E3%83%9F-553802/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553803","シーエムズ・コーポレーション","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > シーエムズ・コーポレーション","http://search.rakuten.co.jp/search/mall/-/%E3%82%B7%E3%83%BC%E3%82%A8%E3%83%A0%E3%82%BA%E3%83%BB%E3%82%B3%E3%83%BC%E3%83%9D%E3%83%AC%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3-553803/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400972","ダイキ工業","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > ダイキ工業","http://search.rakuten.co.jp/search/mall/-/%E3%83%80%E3%82%A4%E3%82%AD%E5%B7%A5%E6%A5%AD-400972/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400985","タカラトミーアーツ（旧ユージン）","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > タカラトミーアーツ（旧ユージン）","http://search.rakuten.co.jp/search/mall/-/%E3%82%BF%E3%82%AB%E3%83%A9%E3%83%88%E3%83%9F%E3%83%BC%E3%82%A2%E3%83%BC%E3%83%84%EF%BC%88%E6%97%A7%E3%83%A6%E3%83%BC%E3%82%B8%E3%83%B3%EF%BC%89-400985/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553804","タキ・コーポレーション","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > タキ・コーポレーション","http://search.rakuten.co.jp/search/mall/-/%E3%82%BF%E3%82%AD%E3%83%BB%E3%82%B3%E3%83%BC%E3%83%9D%E3%83%AC%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3-553804/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553805","トイズワークス","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > トイズワークス","http://search.rakuten.co.jp/search/mall/-/%E3%83%88%E3%82%A4%E3%82%BA%E3%83%AF%E3%83%BC%E3%82%AF%E3%82%B9-553805/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400973","ちびーず","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > ちびーず","http://search.rakuten.co.jp/search/mall/-/%E3%81%A1%E3%81%B3%E3%83%BC%E3%81%9A-400973/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400974","とらのあな","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > とらのあな","http://search.rakuten.co.jp/search/mall/-/%E3%81%A8%E3%82%89%E3%81%AE%E3%81%82%E3%81%AA-400974/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400975","バンダイ","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > バンダイ","http://search.rakuten.co.jp/search/mall/-/%E3%83%90%E3%83%B3%E3%83%80%E3%82%A4-400975/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400976","バンプレスト","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > バンプレスト","http://search.rakuten.co.jp/search/mall/-/%E3%83%90%E3%83%B3%E3%83%97%E3%83%AC%E3%82%B9%E3%83%88-400976/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400977","ピンキーストリート","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > ピンキーストリート","http://search.rakuten.co.jp/search/mall/-/%E3%83%94%E3%83%B3%E3%82%AD%E3%83%BC%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC%E3%83%88-400977/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400979","ボークス","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > ボークス","http://search.rakuten.co.jp/search/mall/-/%E3%83%9C%E3%83%BC%E3%82%AF%E3%82%B9-400979/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400980","ホビージャパン","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > ホビージャパン","http://search.rakuten.co.jp/search/mall/-/%E3%83%9B%E3%83%93%E3%83%BC%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3-400980/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400981","マックスファクトリー","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > マックスファクトリー","http://search.rakuten.co.jp/search/mall/-/%E3%83%9E%E3%83%83%E3%82%AF%E3%82%B9%E3%83%95%E3%82%A1%E3%82%AF%E3%83%88%E3%83%AA%E3%83%BC-400981/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400982","ムサシヤ","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > ムサシヤ","http://search.rakuten.co.jp/search/mall/-/%E3%83%A0%E3%82%B5%E3%82%B7%E3%83%A4-400982/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553806","ムービック","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > ムービック","http://search.rakuten.co.jp/search/mall/-/%E3%83%A0%E3%83%BC%E3%83%93%E3%83%83%E3%82%AF-553806/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400983","メガハウス","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > メガハウス","http://search.rakuten.co.jp/search/mall/-/%E3%83%A1%E3%82%AC%E3%83%8F%E3%82%A6%E3%82%B9-400983/p.1-s.1-sf.0-st.A-v.2?grp=product"
"551311","メディコム・トイ","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > メディコム・トイ","http://search.rakuten.co.jp/search/mall/-/%E3%83%A1%E3%83%87%E3%82%A3%E3%82%B3%E3%83%A0%E3%83%BB%E3%83%88%E3%82%A4-551311/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400984","やまと","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > やまと","http://search.rakuten.co.jp/search/mall/-/%E3%82%84%E3%81%BE%E3%81%A8-400984/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553807","レジーニャ","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > レジーニャ","http://search.rakuten.co.jp/search/mall/-/%E3%83%AC%E3%82%B8%E3%83%BC%E3%83%8B%E3%83%A3-553807/p.1-s.1-sf.0-st.A-v.2?grp=product"
"553808","和風堂玩具店","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > 和風堂玩具店","http://search.rakuten.co.jp/search/mall/-/%E5%92%8C%E9%A2%A8%E5%A0%82%E7%8E%A9%E5%85%B7%E5%BA%97-553808/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400986","その他","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 美少女 > その他","http://search.rakuten.co.jp/search/mall/-/%E3%81%9D%E3%81%AE%E4%BB%96-400986/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400883","映画","2","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 映画","http://search.rakuten.co.jp/search/mall/-/%E6%98%A0%E7%94%BB-400883/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400905","特撮・ヒーロー","2","トップ > おもちゃ・ホビー・ゲーム > フィギュア > 特撮・ヒーロー","http://search.rakuten.co.jp/search/mall/-/%E7%89%B9%E6%92%AE%E3%83%BB%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC-400905/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400916","アニメ・コミック","2","トップ > おもちゃ・ホビー・ゲーム > フィギュア > アニメ・コミック","http://search.rakuten.co.jp/search/mall/-/%E3%82%A2%E3%83%8B%E3%83%A1%E3%83%BB%E3%82%B3%E3%83%9F%E3%83%83%E3%82%AF-400916/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400941","ゲーム","2","トップ > おもちゃ・ホビー・ゲーム > フィギュア > ゲーム > SPRING","http://search.rakuten.co.jp/search/mall/-/%E3%82%B2%E3%83%BC%E3%83%A0-400941/p.1-s.1-sf.0-st.A-v.2?grp=product"
"400942","SPRING","3","トップ > おもちゃ・ホビー・ゲーム > フィギュア > ゲーム > SPRING","http://search.rakuten.co.jp/search/mall/-/SPRING-400942/p.1-s.1-sf.0-st.A-v.2?grp=product"
